service_id,date,exception_type
000500,20220107,1
000500,20220108,1
000500,20220109,1
000500,20220110,1
000500,20220111,1
000500,20220112,1
000500,20220113,1
000500,20220114,1
000500,20220115,1
000500,20220116,1
000500,20220117,1
000500,20220118,1
000500,20220119,1
000500,20220120,1
000500,20220121,1
000500,20220122,1
000500,20220123,1
000500,20220124,1
000500,20220125,1
000500,20220126,1
000500,20220127,1
000500,20220128,1
000500,20220129,1
000500,20220130,1
000501,20220223,1
000501,20220302,1
000501,20220309,1
000502,20211215,1
000502,20220105,1
000502,20220112,1
000502,20220119,1
000502,20220126,1
000502,20220202,1
000503,20220208,1
000503,20220209,1
000503,20220210,1
000503,20220211,1
000503,20220214,1
000503,20220215,1
000503,20220216,1
000503,20220217,1
000503,20220218,1
000503,20220221,1
000503,20220222,1
000503,20220223,1
000503,20220224,1
000503,20220225,1
000503,20220228,1
000503,20220301,1
000503,20220302,1
000503,20220303,1
000503,20220304,1
000503,20220307,1
000503,20220308,1
000503,20220309,1
000503,20220310,1
000503,20220311,1
000504,20211213,1
000504,20211214,1
000504,20211215,1
000504,20211216,1
000504,20211217,1
000504,20211220,1
000504,20211221,1
000504,20211222,1
000504,20211223,1
000504,20211224,1
000504,20211227,1
000504,20211228,1
000504,20211229,1
000504,20211230,1
000504,20211231,1
000504,20220103,1
000504,20220104,1
000504,20220105,1
000504,20220106,1
000504,20220107,1
000504,20220110,1
000504,20220111,1
000504,20220112,1
000504,20220113,1
000504,20220114,1
000504,20220117,1
000504,20220118,1
000504,20220119,1
000504,20220120,1
000504,20220121,1
000504,20220124,1
000504,20220125,1
000504,20220126,1
000504,20220127,1
000504,20220128,1
000504,20220131,1
000504,20220201,1
000504,20220202,1
000504,20220203,1
000504,20220204,1
000504,20220207,1
000505,20220205,1
000505,20220212,1
000505,20220219,1
000505,20220226,1
000505,20220305,1
000506,20211218,1
000506,20220108,1
000506,20220115,1
000506,20220122,1
000506,20220129,1
000506,20220312,1
000507,20220205,1
000507,20220212,1
000507,20220219,1
000507,20220226,1
000507,20220305,1
000507,20220312,1
000508,20211218,1
000508,20220108,1
000508,20220115,1
000508,20220122,1
000508,20220129,1
000509,20211213,1
000509,20220103,1
000509,20220110,1
000509,20220117,1
000509,20220124,1
000509,20220131,1
000509,20220221,1
000509,20220228,1
000509,20220307,1
000510,20211214,1
000510,20211215,1
000510,20211216,1
000510,20211217,1
000510,20220104,1
000510,20220105,1
000510,20220106,1
000510,20220107,1
000510,20220111,1
000510,20220112,1
000510,20220113,1
000510,20220114,1
000510,20220118,1
000510,20220119,1
000510,20220120,1
000510,20220121,1
000510,20220125,1
000510,20220126,1
000510,20220127,1
000510,20220128,1
000510,20220201,1
000510,20220202,1
000510,20220203,1
000510,20220204,1
000510,20220222,1
000510,20220223,1
000510,20220224,1
000510,20220225,1
000510,20220301,1
000510,20220302,1
000510,20220303,1
000510,20220304,1
000510,20220308,1
000510,20220309,1
000510,20220310,1
000510,20220311,1
000511,20211214,1
000511,20211215,1
000511,20211216,1
000511,20211217,1
000511,20211220,1
000511,20211221,1
000511,20211222,1
000511,20211223,1
000511,20211224,1
000511,20211227,1
000511,20211228,1
000511,20211229,1
000511,20211230,1
000511,20211231,1
000511,20220103,1
000511,20220104,1
000511,20220105,1
000511,20220106,1
000511,20220107,1
000511,20220110,1
000511,20220111,1
000511,20220112,1
000511,20220113,1
000511,20220114,1
000511,20220117,1
000511,20220118,1
000511,20220119,1
000511,20220120,1
000511,20220121,1
000511,20220124,1
000511,20220125,1
000511,20220126,1
000511,20220127,1
000511,20220128,1
000512,20220201,1
000512,20220202,1
000512,20220203,1
000512,20220208,1
000512,20220209,1
000512,20220210,1
000512,20220215,1
000512,20220216,1
000512,20220217,1
000512,20220222,1
000512,20220223,1
000512,20220224,1
000512,20220301,1
000512,20220302,1
000512,20220303,1
000512,20220308,1
000512,20220309,1
000512,20220310,1
000513,20211214,1
000513,20211215,1
000513,20211216,1
000513,20211217,1
000513,20211220,1
000513,20211221,1
000513,20211222,1
000513,20211223,1
000513,20211224,1
000513,20211227,1
000513,20211228,1
000513,20211229,1
000513,20211230,1
000513,20211231,1
000513,20220103,1
000513,20220104,1
000513,20220105,1
000513,20220106,1
000513,20220107,1
000513,20220110,1
000513,20220111,1
000513,20220112,1
000513,20220113,1
000513,20220114,1
000513,20220117,1
000513,20220118,1
000513,20220119,1
000513,20220120,1
000513,20220121,1
000513,20220124,1
000513,20220125,1
000513,20220126,1
000513,20220127,1
000513,20220128,1
000513,20220131,1
000513,20220201,1
000513,20220202,1
000513,20220203,1
000513,20220204,1
000513,20220207,1
000513,20220208,1
000513,20220209,1
000513,20220210,1
000513,20220211,1
000514,20211214,1
000514,20211215,1
000514,20211216,1
000514,20211217,1
000514,20211220,1
000514,20211221,1
000514,20211222,1
000514,20211223,1
000514,20211224,1
000514,20211227,1
000514,20211228,1
000514,20211229,1
000514,20211230,1
000514,20211231,1
000514,20220103,1
000514,20220104,1
000514,20220105,1
000514,20220106,1
000514,20220107,1
000514,20220110,1
000514,20220111,1
000514,20220112,1
000514,20220113,1
000514,20220114,1
000514,20220117,1
000514,20220118,1
000514,20220119,1
000514,20220120,1
000514,20220121,1
000514,20220124,1
000514,20220125,1
000514,20220126,1
000514,20220127,1
000514,20220128,1
000514,20220131,1
000514,20220201,1
000514,20220202,1
000514,20220203,1
000514,20220204,1
000514,20220207,1
000514,20220208,1
000514,20220209,1
000514,20220210,1
000514,20220211,1
000514,20220214,1
000514,20220215,1
000514,20220216,1
000514,20220217,1
000514,20220218,1
000514,20220221,1
000514,20220222,1
000514,20220223,1
000514,20220224,1
000514,20220225,1
000514,20220228,1
000514,20220301,1
000514,20220302,1
000514,20220303,1
000514,20220304,1
000514,20220307,1
000514,20220308,1
000514,20220309,1
000514,20220310,1
000514,20220311,1
000515,20220115,1
000515,20220129,1
000515,20220205,1
000516,20220214,1
000516,20220215,1
000516,20220216,1
000516,20220217,1
000516,20220218,1
000516,20220221,1
000516,20220222,1
000516,20220223,1
000516,20220224,1
000516,20220225,1
000516,20220228,1
000516,20220301,1
000516,20220302,1
000516,20220303,1
000516,20220307,1
000516,20220308,1
000516,20220309,1
000516,20220310,1
000517,20211214,1
000517,20211215,1
000517,20211216,1
000517,20211217,1
000517,20211220,1
000517,20211221,1
000517,20211222,1
000517,20211223,1
000517,20211224,1
000517,20211227,1
000517,20211228,1
000517,20211229,1
000517,20211230,1
000517,20211231,1
000517,20220103,1
000517,20220104,1
000517,20220105,1
000517,20220106,1
000517,20220107,1
000517,20220110,1
000517,20220111,1
000517,20220112,1
000517,20220113,1
000517,20220117,1
000517,20220118,1
000517,20220119,1
000517,20220120,1
000517,20220124,1
000517,20220125,1
000517,20220126,1
000517,20220127,1
000517,20220131,1
000517,20220201,1
000517,20220202,1
000517,20220203,1
000517,20220207,1
000517,20220208,1
000517,20220209,1
000517,20220210,1
000517,20220211,1
000518,20220114,1
000518,20220121,1
000518,20220128,1
000518,20220204,1
000519,20220116,1
000519,20220130,1
000519,20220206,1
000520,20220304,1
000520,20220311,1
000521,20220305,1
000521,20220312,1
000522,20220114,1
000522,20220121,1
000522,20220128,1
000522,20220204,1
000522,20220304,1
000522,20220311,1
000523,20211214,1
000523,20211215,1
000523,20211216,1
000523,20211217,1
000523,20211220,1
000523,20211221,1
000523,20211222,1
000523,20211223,1
000523,20211224,1
000523,20211227,1
000523,20211228,1
000523,20211229,1
000523,20211230,1
000523,20211231,1
000523,20220103,1
000523,20220104,1
000523,20220105,1
000523,20220106,1
000523,20220107,1
000523,20220110,1
000523,20220111,1
000523,20220112,1
000523,20220113,1
000523,20220117,1
000523,20220118,1
000523,20220119,1
000523,20220120,1
000523,20220124,1
000523,20220125,1
000523,20220126,1
000523,20220127,1
000523,20220131,1
000523,20220201,1
000523,20220202,1
000523,20220203,1
000523,20220207,1
000523,20220208,1
000523,20220209,1
000523,20220210,1
000523,20220211,1
000523,20220214,1
000523,20220215,1
000523,20220216,1
000523,20220217,1
000523,20220218,1
000523,20220221,1
000523,20220222,1
000523,20220223,1
000523,20220224,1
000523,20220225,1
000523,20220228,1
000523,20220301,1
000523,20220302,1
000523,20220303,1
000523,20220307,1
000523,20220308,1
000523,20220309,1
000523,20220310,1
000524,20211212,1
000524,20211218,1
000524,20211219,1
000524,20211225,1
000524,20211226,1
000524,20220101,1
000524,20220102,1
000524,20220108,1
000524,20220109,1
000524,20220212,1
000524,20220213,1
000524,20220219,1
000524,20220220,1
000524,20220226,1
000524,20220227,1
000525,20211212,1
000525,20211218,1
000525,20211219,1
000525,20211225,1
000525,20211226,1
000525,20220101,1
000525,20220102,1
000525,20220108,1
000525,20220109,1
000525,20220123,1
000525,20220212,1
000525,20220213,1
000525,20220219,1
000525,20220220,1
000525,20220226,1
000525,20220227,1
000526,20211214,1
000526,20211215,1
000526,20211216,1
000526,20211217,1
000526,20211220,1
000526,20211221,1
000526,20211222,1
000526,20211223,1
000526,20211224,1
000526,20211227,1
000526,20211228,1
000526,20211229,1
000526,20211230,1
000526,20211231,1
000526,20220103,1
000526,20220104,1
000526,20220105,1
000526,20220106,1
000526,20220107,1
000526,20220110,1
000526,20220111,1
000526,20220112,1
000526,20220113,1
000526,20220117,1
000526,20220118,1
000526,20220119,1
000526,20220120,1
000526,20220124,1
000526,20220125,1
000526,20220126,1
000526,20220127,1
000526,20220131,1
000526,20220201,1
000526,20220202,1
000526,20220203,1
000526,20220207,1
000526,20220208,1
000526,20220209,1
000526,20220210,1
000526,20220211,1
000526,20220214,1
000526,20220215,1
000526,20220216,1
000526,20220217,1
000526,20220218,1
000527,20220221,1
000527,20220222,1
000527,20220223,1
000527,20220224,1
000527,20220225,1
000527,20220228,1
000527,20220301,1
000527,20220302,1
000527,20220303,1
000527,20220307,1
000527,20220308,1
000527,20220309,1
000527,20220310,1
000528,20220225,1
000529,20211217,1
000529,20211224,1
000529,20211231,1
000529,20220107,1
000529,20220211,1
000529,20220218,1
000530,20211218,1
000530,20211225,1
000530,20220101,1
000530,20220108,1
000530,20220212,1
000530,20220219,1
000530,20220226,1
000531,20211212,1
000531,20211219,1
000531,20211226,1
000531,20220102,1
000531,20220109,1
000531,20220123,1
000531,20220213,1
000531,20220220,1
000531,20220227,1
000532,20211214,1
000532,20211215,1
000532,20211216,1
000532,20211220,1
000532,20211221,1
000532,20211222,1
000532,20211223,1
000532,20211227,1
000532,20211228,1
000532,20211229,1
000532,20211230,1
000532,20220103,1
000532,20220104,1
000532,20220105,1
000532,20220106,1
000532,20220107,1
000532,20220110,1
000532,20220111,1
000532,20220112,1
000532,20220113,1
000532,20220117,1
000532,20220118,1
000532,20220119,1
000532,20220120,1
000532,20220124,1
000532,20220125,1
000532,20220126,1
000532,20220127,1
000532,20220131,1
000532,20220201,1
000532,20220202,1
000532,20220203,1
000532,20220207,1
000532,20220208,1
000532,20220209,1
000532,20220210,1
000532,20220211,1
000532,20220214,1
000532,20220215,1
000532,20220216,1
000532,20220217,1
000532,20220218,1
000533,20211217,1
000533,20211224,1
000533,20211231,1
000533,20220114,1
000533,20220121,1
000533,20220128,1
000533,20220204,1
000534,20211213,1
000534,20220103,1
000534,20220110,1
000534,20220117,1
000534,20220124,1
000534,20220131,1
000534,20220207,1
000534,20220228,1
000534,20220307,1
000535,20211213,1
000535,20211214,1
000535,20211215,1
000535,20211216,1
000535,20211217,1
000535,20211220,1
000535,20211221,1
000535,20211222,1
000535,20211223,1
000535,20211224,1
000535,20211227,1
000535,20211228,1
000535,20211229,1
000535,20211230,1
000535,20211231,1
000535,20220103,1
000535,20220104,1
000535,20220105,1
000535,20220106,1
000535,20220107,1
000535,20220110,1
000535,20220111,1
000535,20220112,1
000535,20220113,1
000535,20220114,1
000535,20220117,1
000535,20220118,1
000535,20220119,1
000535,20220120,1
000535,20220121,1
000535,20220124,1
000535,20220125,1
000535,20220126,1
000535,20220127,1
000535,20220128,1
000535,20220131,1
000535,20220201,1
000535,20220202,1
000535,20220203,1
000535,20220204,1
000535,20220307,1
000535,20220308,1
000535,20220309,1
000535,20220310,1
000535,20220311,1
000536,20211212,1
000536,20211219,1
000536,20211226,1
000536,20220102,1
000536,20220109,1
000536,20220213,1
000537,20211217,1
000537,20220107,1
000537,20220114,1
000537,20220121,1
000537,20220128,1
000537,20220204,1
000537,20220211,1
000537,20220304,1
000537,20220311,1
000538,20211215,1
000538,20220105,1
000538,20220112,1
000538,20220119,1
000538,20220126,1
000538,20220202,1
000538,20220209,1
000538,20220302,1
000538,20220309,1
000539,20211213,1
000539,20211214,1
000539,20211216,1
000539,20220103,1
000539,20220104,1
000539,20220106,1
000539,20220110,1
000539,20220111,1
000539,20220113,1
000539,20220117,1
000539,20220118,1
000539,20220120,1
000539,20220124,1
000539,20220125,1
000539,20220127,1
000539,20220131,1
000539,20220201,1
000539,20220203,1
000539,20220207,1
000539,20220208,1
000539,20220210,1
000539,20220228,1
000539,20220301,1
000539,20220303,1
000539,20220307,1
000539,20220308,1
000539,20220310,1
000540,20211212,1
000540,20211218,1
000540,20211219,1
000540,20211225,1
000540,20211226,1
000540,20220101,1
000540,20220102,1
000540,20220108,1
000540,20220109,1
000540,20220116,1
000540,20220123,1
000540,20220130,1
000540,20220206,1
000540,20220212,1
000540,20220213,1
000540,20220219,1
000541,20220221,1
000541,20220222,1
000541,20220223,1
000541,20220224,1
000541,20220228,1
000541,20220301,1
000541,20220302,1
000541,20220303,1
000541,20220304,1
000541,20220307,1
000541,20220308,1
000541,20220309,1
000541,20220310,1
000541,20220311,1
000542,20211212,1
000542,20211218,1
000542,20211219,1
000542,20211220,1
000542,20211221,1
000542,20211222,1
000542,20211223,1
000542,20211224,1
000542,20211225,1
000542,20211226,1
000542,20211227,1
000542,20211228,1
000542,20211229,1
000542,20211230,1
000542,20211231,1
000542,20220101,1
000542,20220102,1
000542,20220108,1
000542,20220109,1
000542,20220115,1
000542,20220116,1
000542,20220122,1
000542,20220123,1
000542,20220129,1
000542,20220130,1
000542,20220205,1
000542,20220206,1
000542,20220212,1
000542,20220213,1
000542,20220214,1
000542,20220215,1
000542,20220216,1
000542,20220217,1
000542,20220218,1
000542,20220219,1
000542,20220220,1
000542,20220221,1
000542,20220222,1
000542,20220223,1
000542,20220224,1
000542,20220225,1
000542,20220226,1
000542,20220227,1
000542,20220228,1
000542,20220301,1
000542,20220302,1
000542,20220303,1
000542,20220304,1
000542,20220305,1
000542,20220306,1
000542,20220307,1
000542,20220308,1
000542,20220309,1
000542,20220310,1
000542,20220311,1
000542,20220312,1
000543,20211212,1
000543,20211218,1
000543,20211219,1
000543,20211225,1
000543,20211226,1
000543,20220101,1
000543,20220102,1
000543,20220108,1
000543,20220109,1
000543,20220116,1
000543,20220123,1
000543,20220130,1
000543,20220206,1
000543,20220212,1
000543,20220213,1
000543,20220219,1
000543,20220220,1
000543,20220226,1
000543,20220227,1
000543,20220306,1
000544,20211212,1
000544,20211213,1
000544,20211214,1
000544,20211215,1
000544,20211216,1
000544,20211218,1
000544,20211219,1
000544,20211220,1
000544,20211221,1
000544,20211222,1
000544,20211223,1
000544,20211225,1
000544,20211226,1
000544,20211227,1
000544,20211228,1
000544,20211229,1
000544,20211230,1
000544,20220101,1
000544,20220102,1
000544,20220103,1
000544,20220104,1
000544,20220105,1
000544,20220106,1
000544,20220108,1
000544,20220109,1
000544,20220110,1
000544,20220111,1
000544,20220112,1
000544,20220113,1
000544,20220115,1
000544,20220116,1
000544,20220117,1
000544,20220118,1
000544,20220119,1
000544,20220120,1
000544,20220122,1
000544,20220123,1
000544,20220124,1
000544,20220125,1
000544,20220126,1
000544,20220127,1
000544,20220129,1
000544,20220130,1
000544,20220131,1
000544,20220201,1
000544,20220202,1
000544,20220203,1
000544,20220205,1
000544,20220206,1
000544,20220207,1
000544,20220208,1
000544,20220209,1
000544,20220210,1
000544,20220212,1
000544,20220213,1
000544,20220214,1
000544,20220215,1
000544,20220216,1
000544,20220217,1
000544,20220219,1
000544,20220220,1
000544,20220221,1
000544,20220222,1
000544,20220223,1
000544,20220224,1
000544,20220226,1
000544,20220227,1
000544,20220228,1
000544,20220301,1
000544,20220302,1
000544,20220303,1
000544,20220305,1
000544,20220306,1
000544,20220307,1
000544,20220308,1
000544,20220309,1
000544,20220310,1
000544,20220312,1
000545,20211212,1
000545,20211218,1
000545,20211219,1
000545,20211225,1
000545,20211226,1
000545,20220101,1
000545,20220102,1
000545,20220108,1
000545,20220109,1
000545,20220116,1
000545,20220123,1
000545,20220130,1
000545,20220206,1
000545,20220212,1
000545,20220213,1
000546,20220122,1
000546,20220305,1
000546,20220312,1
000547,20211217,1
000547,20211224,1
000547,20211231,1
000547,20220107,1
000547,20220114,1
000547,20220121,1
000547,20220128,1
000547,20220204,1
000547,20220211,1
000547,20220218,1
000548,20220225,1
000548,20220304,1
000548,20220311,1
000549,20211212,1
000549,20211219,1
000549,20211226,1
000549,20220102,1
000549,20220109,1
000549,20220116,1
000549,20220123,1
000549,20220130,1
000549,20220206,1
000549,20220213,1
000549,20220218,1
000549,20220220,1
000549,20220225,1
000549,20220227,1
000549,20220306,1
000550,20211212,1
000550,20211218,1
000550,20211219,1
000550,20211225,1
000550,20211226,1
000550,20220101,1
000550,20220102,1
000550,20220108,1
000550,20220109,1
000550,20220116,1
000550,20220123,1
000550,20220130,1
000550,20220206,1
000550,20220212,1
000550,20220213,1
000550,20220219,1
000550,20220220,1
000551,20211213,1
000551,20211214,1
000551,20211215,1
000551,20211216,1
000551,20220103,1
000551,20220104,1
000551,20220105,1
000551,20220106,1
000551,20220110,1
000551,20220111,1
000551,20220112,1
000551,20220113,1
000551,20220117,1
000551,20220118,1
000551,20220119,1
000551,20220120,1
000551,20220124,1
000551,20220125,1
000551,20220126,1
000551,20220127,1
000551,20220131,1
000551,20220201,1
000551,20220202,1
000551,20220203,1
000551,20220207,1
000551,20220208,1
000551,20220209,1
000551,20220210,1
000551,20220228,1
000551,20220301,1
000551,20220302,1
000551,20220303,1
000551,20220307,1
000551,20220308,1
000551,20220309,1
000551,20220310,1
000552,20211212,1
000552,20220102,1
000552,20220109,1
000552,20220116,1
000552,20220123,1
000552,20220130,1
000552,20220206,1
000552,20220227,1
000552,20220306,1
000553,20211217,1
000553,20211218,1
000553,20211224,1
000553,20211225,1
000553,20211231,1
000553,20220101,1
000553,20220107,1
000553,20220108,1
000553,20220114,1
000553,20220115,1
000553,20220121,1
000553,20220122,1
000553,20220128,1
000553,20220129,1
000553,20220204,1
000553,20220205,1
000553,20220211,1
000553,20220212,1
000553,20220218,1
000553,20220219,1
000553,20220225,1
000553,20220226,1
000553,20220304,1
000553,20220305,1
000553,20220311,1
000553,20220312,1
000554,20220131,1
000554,20220201,1
000554,20220202,1
000554,20220203,1
000554,20220207,1
000554,20220208,1
000554,20220209,1
000554,20220210,1
000555,20220114,1
000555,20220121,1
000555,20220128,1
000556,20211220,1
000556,20211221,1
000556,20211222,1
000556,20211223,1
000556,20211227,1
000556,20211228,1
000556,20211229,1
000556,20211230,1
000556,20220204,1
000557,20211217,1
000557,20211224,1
000557,20211231,1
000557,20220211,1
000558,20220214,1
000558,20220215,1
000558,20220216,1
000558,20220217,1
000559,20211212,1
000559,20211219,1
000559,20211226,1
000559,20220102,1
000559,20220109,1
000559,20220116,1
000559,20220123,1
000559,20220130,1
000559,20220206,1
000559,20220213,1
000560,20211214,1
000560,20211215,1
000560,20211216,1
000560,20220103,1
000560,20220104,1
000560,20220105,1
000560,20220106,1
000560,20220110,1
000560,20220111,1
000560,20220112,1
000560,20220113,1
000560,20220117,1
000560,20220118,1
000560,20220119,1
000560,20220120,1
000560,20220124,1
000560,20220125,1
000560,20220126,1
000560,20220127,1
000561,20211214,1
000561,20211215,1
000561,20211216,1
000561,20211217,1
000561,20211220,1
000561,20211221,1
000561,20211222,1
000561,20211223,1
000561,20211224,1
000561,20211227,1
000561,20211228,1
000561,20211229,1
000561,20211230,1
000561,20211231,1
000561,20220103,1
000561,20220104,1
000561,20220105,1
000561,20220106,1
000561,20220107,1
000561,20220110,1
000561,20220111,1
000561,20220112,1
000561,20220113,1
000561,20220114,1
000561,20220117,1
000561,20220118,1
000561,20220119,1
000561,20220120,1
000561,20220121,1
000561,20220124,1
000561,20220125,1
000561,20220126,1
000561,20220127,1
000561,20220128,1
000561,20220131,1
000561,20220201,1
000561,20220202,1
000561,20220203,1
000561,20220204,1
000561,20220207,1
000561,20220208,1
000561,20220209,1
000561,20220210,1
000561,20220211,1
000561,20220214,1
000561,20220215,1
000561,20220216,1
000561,20220217,1
000561,20220218,1
000562,20211212,1
000562,20211214,1
000562,20211215,1
000562,20211216,1
000562,20211217,1
000562,20211218,1
000562,20211219,1
000562,20211221,1
000562,20211222,1
000562,20211223,1
000562,20211224,1
000562,20211225,1
000562,20211226,1
000562,20211228,1
000562,20211229,1
000562,20211230,1
000562,20211231,1
000562,20220101,1
000562,20220102,1
000562,20220104,1
000562,20220105,1
000562,20220106,1
000562,20220107,1
000562,20220108,1
000562,20220109,1
000562,20220111,1
000562,20220112,1
000562,20220113,1
000562,20220114,1
000562,20220115,1
000562,20220116,1
000562,20220118,1
000562,20220119,1
000562,20220120,1
000562,20220121,1
000562,20220122,1
000562,20220123,1
000562,20220125,1
000562,20220126,1
000562,20220127,1
000562,20220128,1
000562,20220129,1
000562,20220130,1
000562,20220201,1
000562,20220202,1
000562,20220203,1
000562,20220204,1
000562,20220205,1
000562,20220206,1
000562,20220208,1
000562,20220209,1
000562,20220210,1
000562,20220211,1
000562,20220212,1
000562,20220213,1
000562,20220215,1
000562,20220216,1
000562,20220217,1
000562,20220218,1
000562,20220219,1
000562,20220220,1
000562,20220222,1
000562,20220223,1
000562,20220224,1
000562,20220225,1
000562,20220226,1
000562,20220227,1
000562,20220301,1
000562,20220302,1
000562,20220303,1
000562,20220304,1
000562,20220305,1
000562,20220306,1
000562,20220308,1
000562,20220309,1
000562,20220310,1
000562,20220311,1
000562,20220312,1
000563,20211212,1
000563,20211219,1
000563,20211226,1
000563,20220102,1
000563,20220109,1
000563,20220213,1
000563,20220220,1
000563,20220227,1
000564,20220122,1
000564,20220123,1
000564,20220306,1
000565,20211214,1
000565,20211215,1
000565,20211216,1
000565,20211217,1
000565,20211218,1
000565,20211221,1
000565,20211222,1
000565,20211223,1
000565,20211224,1
000565,20211225,1
000565,20211228,1
000565,20211229,1
000565,20211230,1
000565,20211231,1
000565,20220101,1
000565,20220104,1
000565,20220105,1
000565,20220106,1
000565,20220107,1
000565,20220108,1
000565,20220111,1
000565,20220112,1
000565,20220113,1
000565,20220114,1
000565,20220115,1
000565,20220118,1
000565,20220119,1
000565,20220120,1
000565,20220121,1
000565,20220122,1
000565,20220125,1
000565,20220126,1
000565,20220127,1
000565,20220128,1
000565,20220129,1
000565,20220201,1
000565,20220202,1
000565,20220203,1
000565,20220204,1
000565,20220205,1
000565,20220208,1
000565,20220209,1
000565,20220210,1
000565,20220211,1
000565,20220212,1
000565,20220215,1
000565,20220216,1
000565,20220217,1
000565,20220218,1
000565,20220219,1
000565,20220222,1
000565,20220223,1
000565,20220224,1
000565,20220225,1
000565,20220226,1
000565,20220301,1
000565,20220302,1
000565,20220303,1
000565,20220304,1
000565,20220305,1
000565,20220308,1
000565,20220309,1
000565,20220310,1
000565,20220311,1
000565,20220312,1
000566,20211212,1
000566,20211217,1
000566,20211219,1
000566,20220107,1
000566,20220109,1
000566,20220114,1
000566,20220116,1
000566,20220121,1
000566,20220123,1
000566,20220128,1
000566,20220130,1
000566,20220204,1
000566,20220206,1
000566,20220211,1
000566,20220213,1
000566,20220304,1
000566,20220306,1
000566,20220311,1
000567,20220115,1
000567,20220305,1
000567,20220312,1
000568,20220129,1
000568,20220205,1
000569,20211212,1
000569,20211218,1
000569,20211219,1
000569,20211220,1
000569,20211221,1
000569,20211222,1
000569,20211223,1
000569,20211224,1
000569,20211225,1
000569,20211226,1
000569,20211227,1
000569,20211228,1
000569,20211229,1
000569,20211230,1
000569,20211231,1
000569,20220101,1
000569,20220102,1
000569,20220108,1
000569,20220109,1
000569,20220115,1
000569,20220116,1
000569,20220122,1
000569,20220123,1
000569,20220129,1
000569,20220130,1
000569,20220205,1
000569,20220206,1
000569,20220212,1
000569,20220213,1
000569,20220214,1
000569,20220215,1
000569,20220216,1
000569,20220217,1
000569,20220218,1
000569,20220219,1
000569,20220220,1
000569,20220221,1
000569,20220222,1
000569,20220223,1
000569,20220224,1
000569,20220225,1
000569,20220226,1
000569,20220227,1
000569,20220228,1
000569,20220301,1
000569,20220302,1
000569,20220303,1
000569,20220304,1
000569,20220305,1
000569,20220306,1
000569,20220312,1
000570,20211217,1
000570,20211220,1
000570,20211221,1
000570,20211222,1
000570,20211223,1
000570,20211224,1
000570,20211227,1
000570,20211228,1
000570,20211229,1
000570,20211230,1
000570,20211231,1
000570,20220107,1
000570,20220114,1
000570,20220121,1
000570,20220128,1
000570,20220204,1
000570,20220211,1
000570,20220214,1
000570,20220215,1
000570,20220216,1
000570,20220217,1
000570,20220218,1
000570,20220221,1
000570,20220222,1
000570,20220223,1
000570,20220224,1
000570,20220225,1
000570,20220304,1
000570,20220311,1
000571,20211212,1
000571,20211217,1
000571,20211219,1
000571,20211220,1
000571,20211221,1
000571,20211222,1
000571,20211223,1
000571,20211224,1
000571,20211226,1
000571,20211227,1
000571,20211228,1
000571,20211229,1
000571,20211230,1
000571,20211231,1
000571,20220102,1
000571,20220107,1
000571,20220109,1
000571,20220114,1
000571,20220116,1
000571,20220121,1
000571,20220123,1
000571,20220128,1
000571,20220130,1
000571,20220204,1
000571,20220206,1
000571,20220211,1
000571,20220213,1
000571,20220214,1
000571,20220215,1
000571,20220216,1
000571,20220217,1
000571,20220218,1
000571,20220220,1
000571,20220221,1
000571,20220222,1
000571,20220223,1
000571,20220224,1
000571,20220225,1
000571,20220227,1
000571,20220304,1
000571,20220306,1
000571,20220311,1
000572,20211214,1
000572,20211215,1
000572,20211216,1
000572,20211220,1
000572,20211221,1
000572,20211222,1
000572,20211223,1
000572,20211227,1
000572,20211228,1
000572,20211229,1
000572,20211230,1
000572,20220103,1
000572,20220104,1
000572,20220105,1
000572,20220106,1
000572,20220110,1
000572,20220111,1
000572,20220112,1
000572,20220113,1
000572,20220117,1
000572,20220118,1
000572,20220119,1
000572,20220120,1
000572,20220124,1
000572,20220125,1
000572,20220126,1
000572,20220127,1
000572,20220131,1
000572,20220201,1
000572,20220202,1
000572,20220203,1
000572,20220207,1
000572,20220208,1
000572,20220209,1
000572,20220210,1
000573,20211217,1
000573,20211224,1
000573,20211231,1
000573,20220107,1
000573,20220211,1
000573,20220218,1
000573,20220225,1
000574,20220214,1
000574,20220215,1
000574,20220216,1
000574,20220217,1
000574,20220221,1
000574,20220222,1
000574,20220223,1
000574,20220224,1
000574,20220228,1
000574,20220301,1
000574,20220302,1
000574,20220303,1
000574,20220307,1
000574,20220308,1
000574,20220309,1
000574,20220310,1
000575,20211212,1
000575,20211219,1
000575,20211226,1
000575,20220102,1
000575,20220109,1
000575,20220116,1
000575,20220122,1
000575,20220123,1
000575,20220130,1
000575,20220206,1
000575,20220213,1
000575,20220220,1
000575,20220227,1
000575,20220305,1
000575,20220306,1
000575,20220312,1
000576,20211217,1
000576,20220107,1
000576,20220211,1
000576,20220218,1
000577,20211213,1
000577,20211214,1
000577,20211216,1
000577,20211217,1
000577,20211220,1
000577,20211221,1
000577,20211222,1
000577,20211223,1
000577,20211224,1
000577,20211227,1
000577,20211228,1
000577,20211229,1
000577,20211230,1
000577,20211231,1
000577,20220103,1
000577,20220104,1
000577,20220106,1
000577,20220107,1
000577,20220110,1
000577,20220111,1
000577,20220113,1
000577,20220114,1
000577,20220117,1
000577,20220118,1
000577,20220120,1
000577,20220121,1
